"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1504723,1957248,"2025-2025_Regular_Session","2025-03-04","Senate Judiciary",11,0,0,0,11,1,"S","Medical Review Committees","S0514",2025,"https://legiscan.com/FL/bill/S0514/2025",1,11,1,"N",1,1,1,1,1
1504737,1969855,"2025-2025_Regular_Session","2025-03-04","Senate Health Policy",10,0,0,0,10,1,"S","Nonopioid Advance Directives","S0714",2025,"https://legiscan.com/FL/bill/S0714/2025",1,10,1,"N",1,1,1,1,1
1504769,1896448,"2025-2025_Regular_Session","2025-03-04","House Human Services Subcommittee",18,0,0,0,18,1,"H","Child Care and Early Learning Providers","H0047",2025,"https://legiscan.com/FL/bill/H0047/2025",1,18,1,"N",1,1,1,1,1
1504770,1968812,"2025-2025_Regular_Session","2025-03-04","House Education Administration Subcommittee",18,0,0,0,18,1,"H","Diabetes Management in Schools","H0597",2025,"https://legiscan.com/FL/bill/H0597/2025",1,18,1,"N",1,1,1,1,1
1504802,1958668,"2025-2025_Regular_Session","2025-03-04","Senate Health Policy",10,0,0,0,10,1,"S","Nursing Education Programs","S0526",2025,"https://legiscan.com/FL/bill/S0526/2025",1,10,1,"N",1,1,1,1,1
1504820,1981909,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",9,0,0,0,9,1,"S","Mental Health","S0168",2025,"https://legiscan.com/FL/bill/S0168/2025",1,9,1,"N",1,1,1,1,1
1504825,1942658,"2025-2025_Regular_Session","2025-03-04","House Human Services Subcommittee",17,0,0,1,18,1,"H","Special Observances","H0259",2025,"https://legiscan.com/FL/bill/H0259/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1504826,1924331,"2025-2025_Regular_Session","2025-03-04","House Natural Resources & Disasters Subcommittee",18,0,0,0,18,1,"H","State Land Management","H0209",2025,"https://legiscan.com/FL/bill/H0209/2025",1,18,1,"N",1,1,1,1,1
1504832,1940388,"2025-2025_Regular_Session","2025-03-04","House Health Care Facilities & Systems Subcommittee",17,0,0,1,18,1,"H","Health Facilities","H0229",2025,"https://legiscan.com/FL/bill/H0229/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1504833,1901158,"2025-2025_Regular_Session","2025-03-04","House Education Administration Subcommittee",18,0,0,0,18,1,"H","Hazardous Walking Conditions","H0085",2025,"https://legiscan.com/FL/bill/H0085/2025",1,18,1,"N",1,1,1,1,1
1504882,1916603,"2025-2025_Regular_Session","2025-03-04","House Natural Resources & Disasters Subcommittee",17,1,0,0,18,1,"H","Resilient Buildings","H0143",2025,"https://legiscan.com/FL/bill/H0143/2025",0.944444444444444,18,0.944444444444444,"N",1,0.8,0.8,1,0.944444444444444
1504904,1921284,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",8,0,0,1,9,1,"S","Sheltering or Aiding Unmarried Minors","S0276",2025,"https://legiscan.com/FL/bill/S0276/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1504933,1960474,"2025-2025_Regular_Session","2025-03-04","Senate Judiciary",11,0,0,0,11,1,"S","State Courts System","S0538",2025,"https://legiscan.com/FL/bill/S0538/2025",1,11,1,"N",1,1,1,1,1
1504959,1946372,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",8,0,0,1,9,1,"S","Unlawful Use of Uniforms, Medals, or Insignia","S0402",2025,"https://legiscan.com/FL/bill/S0402/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1504965,1969805,"2025-2025_Regular_Session","2025-03-04","Senate Judiciary",9,2,0,0,11,1,"S","Actions for Recovery of Damages for Wrongful Death","S0734",2025,"https://legiscan.com/FL/bill/S0734/2025",0.818181818181818,11,0.818181818181818,"N",0.75,1,1,0.75,0.818181818181818
1504966,1907537,"2025-2025_Regular_Session","2025-03-04","House Education Administration Subcommittee",13,5,0,0,18,1,"H","Education","H0123",2025,"https://legiscan.com/FL/bill/H0123/2025",0.722222222222222,18,0.722222222222222,"N",1,0,1,1,1
1504980,1965399,"2025-2025_Regular_Session","2025-03-04","House Health Care Facilities & Systems Subcommittee",17,0,0,1,18,1,"H","Pub. Rec./Agency for Health Care Administration Personnel","H0527",2025,"https://legiscan.com/FL/bill/H0527/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1505022,1946032,"2025-2025_Regular_Session","2025-03-04","Senate Military and Veterans Affairs, Space, and Domestic Security",6,0,0,0,6,1,"S","Interstate Compact on Educational Opportunity for Military Children","S0400",2025,"https://legiscan.com/FL/bill/S0400/2025",1,6,1,"N",1,1,1,1,1
1505208,1946221,"2025-2025_Regular_Session","2025-03-04","House Natural Resources & Disasters Subcommittee",18,0,0,0,18,1,"H","Comprehensive Waste Reduction and Recycling Plan","H0295",2025,"https://legiscan.com/FL/bill/H0295/2025",1,18,1,"N",1,1,1,1,1
1505245,1967715,"2025-2025_Regular_Session","2025-03-04","House Natural Resources & Disasters Subcommittee",16,2,0,0,18,1,"H","Former Phosphate Mining Lands","H0585",2025,"https://legiscan.com/FL/bill/H0585/2025",0.888888888888889,18,0.888888888888889,"N",1,0.6,0.6,1,0.888888888888889
1505339,1894688,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",9,0,0,0,9,1,"S","Peer Support for First Responders","S0086",2025,"https://legiscan.com/FL/bill/S0086/2025",1,9,1,"N",1,1,1,1,1
1505346,1953383,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",9,0,0,0,9,1,"S","Education in Correctional Facilities for Professional Licensure","S0472",2025,"https://legiscan.com/FL/bill/S0472/2025",1,9,1,"N",1,1,1,1,1
1505357,1964835,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",8,0,0,1,9,1,"S","Boating Safety","S0628",2025,"https://legiscan.com/FL/bill/S0628/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1505445,1956520,"2025-2025_Regular_Session","2025-03-04","Senate Criminal Justice",7,1,0,1,9,1,"S","Concealed Carry Licensing Requirements for Law Enforcement Officers, Correctional Officers, Correctional Probation Officers, and Military Servicemembers","S0490",2025,"https://legiscan.com/FL/bill/S0490/2025",0.777777777777778,8,0.875,"N",1,0.666666666666667,0.666666666666667,1,0.875
1505653,1924116,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Health and Human Services",10,0,0,0,10,1,"S","Collaborative Pharmacy Practice for Chronic Health Conditions","S0294",2025,"https://legiscan.com/FL/bill/S0294/2025",1,10,1,"N",1,1,1,1,1
1505660,1922014,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",13,0,0,2,15,1,"S","Transportation Facility Designations/Harris Rosen Way and Geraldine Thompson Way","S0274",2025,"https://legiscan.com/FL/bill/S0274/2025",0.866666666666667,13,1,"N",1,1,1,1,1
1505668,1987597,"2025-2025_Regular_Session","2025-03-04","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S","Child Welfare","S7012",2025,"https://legiscan.com/FL/bill/S7012/2025",1,7,1,"N",1,1,1,1,1
1505711,1958195,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Health and Human Services",10,0,0,0,10,1,"S","Veterans","S0116",2025,"https://legiscan.com/FL/bill/S0116/2025",1,10,1,"N",1,1,1,1,1
1505755,1945994,"2025-2025_Regular_Session","2025-03-04","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S","Awareness Program for Alzheimer's Disease and Dementia-related Disorders","S0398",2025,"https://legiscan.com/FL/bill/S0398/2025",1,7,1,"N",1,1,1,1,1
1505756,1892656,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13,1,"S","Nature-based Methods for Improving Coastal Resilience","S0050",2025,"https://legiscan.com/FL/bill/S0050/2025",0.846153846153846,11,1,"N",1,1,1,1,1
1505794,1908822,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13,1,"S","Coverage for Diagnostic and Supplemental Breast Examinations","S0158",2025,"https://legiscan.com/FL/bill/S0158/2025",0.846153846153846,11,1,"N",1,1,1,1,1
1505832,1894915,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",10,3,0,2,15,1,"S","Utility Terrain Vehicles","S0088",2025,"https://legiscan.com/FL/bill/S0088/2025",0.666666666666667,13,0.769230769230769,"N",1,0.25,0.75,1,0.923076923076923
1505876,1963605,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13,1,"S","Water Management Districts","S7002",2025,"https://legiscan.com/FL/bill/S7002/2025",0.846153846153846,11,1,"N",1,1,1,1,1
1505898,1909517,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Agriculture, Environment, and General Government",11,0,0,2,13,1,"S","Public Accountancy","S0160",2025,"https://legiscan.com/FL/bill/S0160/2025",0.846153846153846,11,1,"N",1,1,1,1,1
1506010,1917016,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9,1,"S","Criminal Offenses Against Law Enforcement Officers and Other Personnel","S0234",2025,"https://legiscan.com/FL/bill/S0234/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1506013,1930979,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9,1,"S","Property Rights","S0322",2025,"https://legiscan.com/FL/bill/S0322/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1506122,1964133,"2025-2025_Regular_Session","2025-03-04","Senate Transportation",7,1,0,1,9,1,"S","Anchoring or Mooring at Seaports","S0594",2025,"https://legiscan.com/FL/bill/S0594/2025",0.777777777777778,8,0.875,"N",1,0.5,NA,1,1
1506167,1892647,"2025-2025_Regular_Session","2025-03-04","Senate Transportation",9,0,0,0,9,1,"S","Motor Vehicles","S0044",2025,"https://legiscan.com/FL/bill/S0044/2025",1,9,1,"N",1,1,1,1,1
1506171,1954507,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Trusts","H0385",2025,"https://legiscan.com/FL/bill/H0385/2025",1,18,1,"N",1,1,1,1,1
1506188,1975198,"2025-2025_Regular_Session","2025-03-05","House Health Professions & Programs Subcommittee",18,0,0,0,18,1,"H","Type 1 Diabetes Early Detection Program","H0723",2025,"https://legiscan.com/FL/bill/H0723/2025",1,18,1,"N",1,1,1,1,1
1506190,1918297,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Service of Process","H0157",2025,"https://legiscan.com/FL/bill/H0157/2025",1,18,1,"N",1,1,1,1,1
1506209,1897268,"2025-2025_Regular_Session","2025-03-04","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S","Exploitation of Vulnerable Adults","S0106",2025,"https://legiscan.com/FL/bill/S0106/2025",1,7,1,"N",1,1,1,1,1
1506211,1894920,"2025-2025_Regular_Session","2025-03-05","House Economic Infrastructure Subcommittee",18,0,0,0,18,1,"H","Municipal Water and Sewer Utility Rates","H0011",2025,"https://legiscan.com/FL/bill/H0011/2025",1,18,1,"N",1,1,1,1,1
1506215,1956354,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Limited Liability Companies","H0403",2025,"https://legiscan.com/FL/bill/H0403/2025",1,18,1,"N",1,1,1,1,1
1506239,1898257,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Criminal and Civil Justice",8,0,0,1,9,1,"S","Compensation of Victims of Wrongful Incarceration","S0130",2025,"https://legiscan.com/FL/bill/S0130/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1506280,1901209,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Relief/Sidney Holmes/State of Florida","H6501",2025,"https://legiscan.com/FL/bill/H6501/2025",1,18,1,"N",1,1,1,1,1
1506342,1971252,"2025-2025_Regular_Session","2025-03-05","House Health Professions & Programs Subcommittee",12,6,0,0,18,1,"H","Autonomous Practice by a Certified Registered Nurse Anesthetist","H0649",2025,"https://legiscan.com/FL/bill/H0649/2025",0.666666666666667,18,0.666666666666667,"N",0.846153846153846,0.2,0.8,0.846153846153846,0.833333333333333
1506743,1901381,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Service of Process in Proceedings for Protection of Vulnerable Adults","H0097",2025,"https://legiscan.com/FL/bill/H0097/2025",1,18,1,"N",1,1,1,1,1
1506779,1964997,"2025-2025_Regular_Session","2025-03-04","Senate Transportation",8,0,0,1,9,1,"S","Specialty License Plates/Miami Dade College and St. Petersburg College","S0620",2025,"https://legiscan.com/FL/bill/S0620/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1506882,1957306,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",17,0,0,1,18,1,"H","Curators of Estates","H0417",2025,"https://legiscan.com/FL/bill/H0417/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1506936,1961673,"2025-2025_Regular_Session","2025-03-05","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Recovery of Damages for Medical Negligence Resulting in Death","H6017",2025,"https://legiscan.com/FL/bill/H6017/2025",1,18,1,"N",1,1,1,1,1
1507005,1901186,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Criminal and Civil Justice",6,2,0,1,9,1,"S","Driving and Boating Offenses","S0138",2025,"https://legiscan.com/FL/bill/S0138/2025",0.666666666666667,8,0.75,"N",1,0.333333333333333,0.666666666666667,1,0.875
1507082,1957959,"2025-2025_Regular_Session","2025-03-06","Senate Fiscal Policy",16,0,0,3,19,1,"S","Children with Developmental Disabilities","S0112",2025,"https://legiscan.com/FL/bill/S0112/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1507126,1971879,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",17,0,0,1,18,1,"H","Pet Insurance and Wellness Programs","H0655",2025,"https://legiscan.com/FL/bill/H0655/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1507168,1953712,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",17,0,0,1,18,1,"H","Securities","H0379",2025,"https://legiscan.com/FL/bill/H0379/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1507186,1917097,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",17,0,0,1,18,1,"H","Prohibited Practices in Consumer Debt Collection","H0147",2025,"https://legiscan.com/FL/bill/H0147/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1507191,1963449,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",16,0,0,2,18,1,"H","Nonprofit Agricultural Organization Medical Benefit Plans","H0497",2025,"https://legiscan.com/FL/bill/H0497/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1507373,1956265,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","St. Augustine-St. Johns County Airport Authority, St. Johns County","H4009",2025,"https://legiscan.com/FL/bill/H4009/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1507424,1943776,"2025-2025_Regular_Session","2025-03-06","House Government Operations Subcommittee",16,1,0,1,18,1,"H","Motorcycle Specialty License Plates","H0267",2025,"https://legiscan.com/FL/bill/H0267/2025",0.888888888888889,17,0.941176470588235,"N",0.916666666666667,1,1,0.916666666666667,0.941176470588235
1507444,1922154,"2025-2025_Regular_Session","2025-03-06","House Industries & Professional Activities Subcommittee",15,0,0,3,18,1,"H","Education in Correctional Facilities for Licensed Professions","H0195",2025,"https://legiscan.com/FL/bill/H0195/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1507455,1982451,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",14,0,0,4,18,1,"H","City Pension Fund for Firefighters and Police Officers in the City of Tampa, Hillsborough County","H4045",2025,"https://legiscan.com/FL/bill/H4045/2025",0.777777777777778,14,1,"N",1,1,1,1,1
1507521,1988799,"2025-2025_Regular_Session","2025-03-05","Senate Appropriations Committee on Criminal and Civil Justice",9,0,0,0,9,1,"S","Trust Funds of the State Courts System","S7014",2025,"https://legiscan.com/FL/bill/S7014/2025",1,9,1,"N",1,1,1,1,1
1507546,1974860,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",17,0,0,1,18,1,"H","OGSR/Financial Technology Sandbox Applications/OFR","H7003",2025,"https://legiscan.com/FL/bill/H7003/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1507584,1970927,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Bermont Drainage District, Charlotte County","H4017",2025,"https://legiscan.com/FL/bill/H4017/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1507618,1940269,"2025-2025_Regular_Session","2025-03-06","House Government Operations Subcommittee",16,1,0,1,18,1,"H","Operating Vehicles and Vessels","H0241",2025,"https://legiscan.com/FL/bill/H0241/2025",0.888888888888889,17,0.941176470588235,"N",0.916666666666667,1,1,0.916666666666667,0.941176470588235
1507661,1898294,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",13,2,0,3,18,1,"H","Regulation of Presidential Libraries","H0069",2025,"https://legiscan.com/FL/bill/H0069/2025",0.722222222222222,15,0.866666666666667,"N",1,0.6,0.6,1,0.866666666666667
1507694,1953805,"2025-2025_Regular_Session","2025-03-05","House Insurance & Banking Subcommittee",17,0,0,1,18,1,"H","Home and Service Warranty Association Financial Requirements","H0367",2025,"https://legiscan.com/FL/bill/H0367/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1507723,1915029,"2025-2025_Regular_Session","2025-03-06","House Industries & Professional Activities Subcommittee",15,0,0,3,18,1,"H","Pawnbroker Transaction Forms","H0139",2025,"https://legiscan.com/FL/bill/H0139/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1507742,1970227,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",15,0,0,3,18,1,"H","Pub. Rec./County and City Administrators and Managers","H0623",2025,"https://legiscan.com/FL/bill/H0623/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1507781,1985042,"2025-2025_Regular_Session","2025-03-06","House Government Operations Subcommittee",14,4,0,0,18,1,"H","Amendments to the State Constitution","H1205",2025,"https://legiscan.com/FL/bill/H1205/2025",0.777777777777778,18,0.777777777777778,"N",1,0.2,0.8,1,0.944444444444444
1507892,1943776,"2025-2025_Regular_Session","2025-03-06","House Government Operations Subcommittee",14,0,0,4,18,1,"H","Motorcycle Specialty License Plates","H0267",2025,"https://legiscan.com/FL/bill/H0267/2025",0.777777777777778,14,1,"N",1,1,1,1,1
1508014,1957846,"2025-2025_Regular_Session","2025-03-06","House Industries & Professional Activities Subcommittee",16,0,0,2,18,1,"H","Limitation of Size of Individual Wine Containers","H6015",2025,"https://legiscan.com/FL/bill/H6015/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1508118,1972564,"2025-2025_Regular_Session","2025-03-06","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Officers and Employees of North Springs Improvement District, Broward County","H4023",2025,"https://legiscan.com/FL/bill/H4023/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1508229,1951409,"2025-2025_Regular_Session","2025-03-06","House Industries & Professional Activities Subcommittee",14,1,0,3,18,1,"H","Licensure Requirements for Surveyors and Mappers","H0339",2025,"https://legiscan.com/FL/bill/H0339/2025",0.777777777777778,15,0.933333333333333,"N",0.9,1,1,0.9,0.933333333333333
1508413,1953605,"2025-2025_Regular_Session","2025-03-06","House Criminal Justice Subcommittee",18,0,0,0,18,1,"H","Purchase and Possession of Firearms by Law Enforcement Officers, Correctional Officers, Correctional Probation Officers, and Servicemembers","H0383",2025,"https://legiscan.com/FL/bill/H0383/2025",1,18,1,"N",1,1,1,1,1
